USERID,NAME,SURNAME,EMAIL,GENDER,RACE,AGE,PROVINCE,SOCIAL_MEDIA_HANDLE,EMAIL_CLEANED,SOCIAL_MEDIA_HANDLE_CLEANED,AGE_GROUP
941168,Gretta ,Mosser,Gretta 274@abcmail.com,female,,28,Free State,@Gretta 27,gretta274@abcmail.com,@gretta27,25-34
941181,Kyle ,Restivo,Kyle 63@mail.com,male,black,22,Gauteng,@Kyle 6,kyle63@mail.com,@kyle6,18-24
941186,Stephen ,Mcclaine,Stephen 154@abcmail.com,male,indian_asian,36,Gauteng,@Stephen 15,stephen154@abcmail.com,@stephen15,35-44
941208,Dia ,Arrieta,Dia 495@mailxyz.com,female,black,29,Northern Cape,@Dia 49,dia495@mailxyz.com,@dia49,25-34
941214,Bernardo ,Mosser,Bernardo 324@abcmail.com,male,white,53,North West,@Bernardo 32,bernardo324@abcmail.com,@bernardo32,45-54
941220,Valentine ,Deblois,Valentine 475@mailxyz.com,male,black,37,Mpumalanga,@Valentine 47,valentine475@mailxyz.com,@valentine47,35-44
941227,Lane ,Singer,Lane 112@gmail.com,male,black,39,Kwazulu Natal,@Lane 11,lane112@gmail.com,@lane11,35-44
941242,Randy ,Singer,Randy 394@abcmail.com,male,indian_asian,32,Gauteng,@Randy 39,randy394@abcmail.com,@randy39,25-34
941243,Shane ,Reisinger,Shane 22@gmail.com,male,coloured,55,Western Cape,@Shane 2,shane22@gmail.com,@shane2,55-64
941245,Stephen ,Gettys,Stephen 151@yahoo.com,male,indian_asian,40,North West,@Stephen 15,stephen151@yahoo.com,@stephen15,35-44
941250,Art ,Biggers,Art 401@yahoo.com,male,black,32,Mpumalanga,@Art 40,art401@yahoo.com,@art40,25-34
941253,Claud ,Pascarella,Claud 345@mailxyz.com,male,,15,Gauteng,@Claud 34,claud345@mailxyz.com,@claud34,<18
941255,Emilie ,Deblois,Emilie 261@yahoo.com,female,black,22,Mpumalanga,@Emilie 26,emilie261@yahoo.com,@emilie26,18-24
941267,Stephen ,Pilot,Stephen 154@abcmail.com,male,black,26,Western Cape,@Stephen 15,stephen154@abcmail.com,@stephen15,25-34
941270,Stacy ,Curran,Stacy 275@mailxyz.com,male,black,25,Mpumalanga,@Stacy 27,stacy275@mailxyz.com,@stacy27,25-34
941272,Michel ,Fudge,Michel 204@abcmail.com,male,,9,Gauteng,@Michel 20,michel204@abcmail.com,@michel20,<18
941274,Carlota ,Tancredi,Carlota 201@yahoo.com,female,black,32,Kwazulu Natal,@Carlota 20,carlota201@yahoo.com,@carlota20,25-34
941296,Earline ,Zweifel,Earline 221@yahoo.com,female,coloured,56,Northern Cape,@Earline 22,earline221@yahoo.com,@earline22,55-64
941303,Jared ,Mccown,Jared 503@mail.com,male,black,36,Eastern Cape,@Jared 50,jared503@mail.com,@jared50,35-44
941312,Romeo ,Roquemore,Romeo 374@abcmail.com,male,black,47,Gauteng,@Romeo 37,romeo374@abcmail.com,@romeo37,45-54
941314,Katharina ,Condie,Katharina 252@gmail.com,female,black,26,Limpopo,@Katharina 25,katharina252@gmail.com,@katharina25,25-34
941332,Bernardo ,Pool,Bernardo 321@yahoo.com,male,white,58,Gauteng,@Bernardo 32,bernardo321@yahoo.com,@bernardo32,55-64
941348,Teresia ,Beville,Teresia 274@abcmail.com,female,black,34,Gauteng,@Teresia 27,teresia274@abcmail.com,@teresia27,25-34
941362,Michel ,Woolard,Michel 205@mailxyz.com,male,,21,Western Cape,@Michel 20,michel205@mailxyz.com,@michel20,18-24
941372,Royal ,Langenfeld,Royal 174@abcmail.com,male,indian_asian,51,Gauteng,@Royal 17,royal174@abcmail.com,@royal17,45-54
941379,Robby ,Bilyeu,Robby 163@mail.com,male,indian_asian,57,Gauteng,@Robby 16,robby163@mail.com,@robby16,55-64
941380,Stacy ,Creager,Stacy 272@gmail.com,male,white,45,Gauteng,@Stacy 27,stacy272@gmail.com,@stacy27,45-54
941390,Raymundo ,Fudge,Raymundo 435@mailxyz.com,male,black,34,Northern Cape,@Raymundo 43,raymundo435@mailxyz.com,@raymundo43,25-34
941402,Haywood ,Martello,Haywood 92@gmail.com,male,white,58,Eastern Cape,@Haywood 9,haywood92@gmail.com,@haywood9,55-64
941407,Haywood ,Condie,Haywood 91@yahoo.com,male,black,42,Gauteng,@Haywood 9,haywood91@yahoo.com,@haywood9,35-44
941416,Stephen ,Biggers,Stephen 153@mail.com,male,white,66,Northern Cape,@Stephen 15,stephen153@mail.com,@stephen15,65+
941421,Shane ,Luthy,Shane 21@yahoo.com,male,coloured,38,Western Cape,@Shane 2,shane21@yahoo.com,@shane2,35-44
941427,Shane ,Paradis,Shane 24@abcmail.com,male,black,44,Gauteng,@Shane 2,shane24@abcmail.com,@shane2,35-44
941428,Cory ,Mosser,Cory 103@mail.com,male,coloured,35,Western Cape,@Cory 10,cory103@mail.com,@cory10,35-44
941440,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,kip145@mailxyz.com,@kip14,35-44
941452,Teresia ,Beville,Teresia 71@yahoo.com,female,black,27,Gauteng,@Teresia 7,teresia71@yahoo.com,@teresia7,25-34
941456,Len ,Caves,Len 443@mail.com,male,coloured,20,Eastern Cape,@Len 44,len443@mail.com,@len44,18-24
941484,Kip ,Zweifel,Kip 143@mail.com,male,black,41,North West,@Kip 14,kip143@mail.com,@kip14,35-44
941488,Samuel ,Deblois,Samuel 262@gmail.com,male,indian_asian,39,Gauteng,@Samuel 26,samuel262@gmail.com,@samuel26,35-44
941493,Reagan ,Biggers,Reagan 371@yahoo.com,female,coloured,50,Western Cape,@Reagan 37,reagan371@yahoo.com,@reagan37,45-54
941502,Cory ,Mastrangelo,Cory 104@abcmail.com,male,,57,Mpumalanga,@Cory 10,cory104@abcmail.com,@cory10,55-64
941508,Samuel ,Zweifel,Samuel 264@abcmail.com,male,indian_asian,45,Gauteng,@Samuel 26,samuel264@abcmail.com,@samuel26,45-54
941513,Markus ,Martello,Markus 191@yahoo.com,male,black,36,Kwazulu Natal,@Markus 19,markus191@yahoo.com,@markus19,35-44
941514,Stefan ,Sytsma,Stefan 465@mailxyz.com,male,coloured,33,Western Cape,@Stefan 46,stefan465@mailxyz.com,@stefan46,25-34
941524,Irving ,Sytsma,Irving 52@gmail.com,male,black,34,Northern Cape,@Irving 5,irving52@gmail.com,@irving5,25-34
941525,Shane ,Pool,Shane 24@abcmail.com,male,indian_asian,41,Gauteng,@Shane 2,shane24@abcmail.com,@shane2,35-44
941531,Yong ,Roquemore,Yong 485@mailxyz.com,male,black,44,Gauteng,@Yong 48,yong485@mailxyz.com,@yong48,35-44
941543,Bernardo ,Lavoie,Bernardo 323@mail.com,male,black,39,Gauteng,@Bernardo 32,bernardo323@mail.com,@bernardo32,35-44
941545,Royal ,Lavoie,Royal 175@mailxyz.com,male,black,40,Free State,@Royal 17,royal175@mailxyz.com,@royal17,35-44
941546,Kip ,Tancredi,Kip 141@yahoo.com,male,white,34,Gauteng,@Kip 14,kip141@yahoo.com,@kip14,25-34
941547,Bret ,Hier,Bret 312@gmail.com,male,white,20,Eastern Cape,@Bret 31,bret312@gmail.com,@bret31,18-24
941558,Royal ,Styer,Royal 174@abcmail.com,male,white,47,Gauteng,@Royal 17,royal174@abcmail.com,@royal17,45-54
941574,Filiberto ,Gettys,Filiberto 45@mailxyz.com,male,coloured,40,Gauteng,@Filiberto 4,filiberto45@mailxyz.com,@filiberto4,35-44
941609,Bernardo ,Woolard,Bernardo 324@abcmail.com,male,black,45,Gauteng,@Bernardo 32,bernardo324@abcmail.com,@bernardo32,45-54
941616,Filiberto ,Pool,Filiberto 44@abcmail.com,male,black,35,Kwazulu Natal,@Filiberto 4,filiberto44@abcmail.com,@filiberto4,35-44
941618,Cory ,Paradis,Cory 103@mail.com,male,coloured,22,Gauteng,@Cory 10,cory103@mail.com,@cory10,18-24
941621,Cory ,Slane,Cory 105@mailxyz.com,male,black,34,Gauteng,@Cory 10,cory105@mailxyz.com,@cory10,25-34
941622,Epifania ,Crotty,Epifania 125@mailxyz.com,female,white,38,Gauteng,@Epifania 12,epifania125@mailxyz.com,@epifania12,35-44
941623,Stephen ,Leicht,Stephen 154@abcmail.com,male,white,31,Free State,@Stephen 15,stephen154@abcmail.com,@stephen15,25-34
941629,Royal ,Wigfall,Royal 171@yahoo.com,male,white,49,Western Cape,@Royal 17,royal171@yahoo.com,@royal17,45-54
941660,Kyle ,Deblois,Kyle 64@abcmail.com,male,white,24,Free State,@Kyle 6,kyle64@abcmail.com,@kyle6,18-24
941663,Garry ,Mcculloch,Garry 285@mailxyz.com,male,black,30,Western Cape,@Garry 28,garry285@mailxyz.com,@garry28,25-34
941664,Emerson ,Tatham,Emerson 245@mailxyz.com,male,coloured,35,Western Cape,@Emerson 24,emerson245@mailxyz.com,@emerson24,35-44
941667,Raymundo ,Jacox,Raymundo 432@gmail.com,male,black,26,Mpumalanga,@Raymundo 43,raymundo432@gmail.com,@raymundo43,25-34
941685,Lloyd ,Woolard,Lloyd 75@mailxyz.com,male,coloured,43,Western Cape,@Lloyd 7,lloyd75@mailxyz.com,@lloyd7,35-44
941723,Kyle ,Arrieta,Kyle 64@abcmail.com,male,black,43,North West,@Kyle 6,kyle64@abcmail.com,@kyle6,35-44
941730,Bernardo ,Styer,Bernardo 322@gmail.com,male,indian_asian,33,Kwazulu Natal,@Bernardo 32,bernardo322@gmail.com,@bernardo32,25-34
941733,Abel ,Pascarella,Abel 183@mail.com,male,coloured,25,Western Cape,@Abel 18,abel183@mail.com,@abel18,25-34
941734,Roxane ,Lavoie,Roxane 384@abcmail.com,female,,32,Western Cape,@Roxane 38,roxane384@abcmail.com,@roxane38,25-34
1063776,Abel ,Sytsma,Abel 182@gmail.com,male,indian_asian,31,Gauteng,@Abel 18,abel182@gmail.com,@abel18,25-34
1064537,Hugh,Crotty,Hugh13@mail.com,male,indian_asian,32,Gauteng,@Hugh1,hugh13@mail.com,@hugh1,25-34
1106084,Hyman ,Mosser,Hyman 82@gmail.com,male,black,37,Gauteng,@Hyman 8,hyman82@gmail.com,@hyman8,35-44
1106115,Irmgard ,Bilyeu,Irmgard 413@mail.com,female,black,26,Western Cape,@Irmgard 41,irmgard413@mail.com,@irmgard41,25-34
1106137,Donald ,Langenfeld,Donald 224@abcmail.com,male,coloured,39,Western Cape,@Donald 22,donald224@abcmail.com,@donald22,35-44
1106156,Michel ,Fudge,Michel 204@abcmail.com,male,white,18,Mpumalanga,@Michel 20,michel204@abcmail.com,@michel20,18-24
1106301,Donald ,Borelli,Donald 224@abcmail.com,male,indian_asian,45,Gauteng,@Donald 22,donald224@abcmail.com,@donald22,45-54
1106425,Dee ,Sieren,Dee 212@gmail.com,male,black,27,Gauteng,@Dee 21,dee212@gmail.com,@dee21,25-34
1106456,Cordie ,Singer,Cordie 31@yahoo.com,female,black,24,Gauteng,@Cordie 3,cordie31@yahoo.com,@cordie3,18-24
1106589,Irving ,Hier,Irving 54@abcmail.com,male,,39,Western Cape,@Irving 5,irving54@abcmail.com,@irving5,35-44
1106652,Kip ,Curran,Kip 143@mail.com,male,black,20,Gauteng,@Kip 14,kip143@mail.com,@kip14,18-24
1106801,Carter ,Creager,Carter 32@gmail.com,male,coloured,24,Kwazulu Natal,@Carter 3,carter32@gmail.com,@carter3,18-24
1106847,Markus ,Mastrangelo,Markus 193@mail.com,male,black,57,North West,@Markus 19,markus193@mail.com,@markus19,55-64
1106931,Randy ,Mcclaine,Randy 395@mailxyz.com,male,black,20,Gauteng,@Randy 39,randy395@mailxyz.com,@randy39,18-24
1107044,Rebekah ,Paradis,Rebekah 192@gmail.com,female,black,32,Mpumalanga,@Rebekah 19,rebekah192@gmail.com,@rebekah19,25-34
1107089,Dee ,Creager,Dee 211@yahoo.com,male,white,33,Western Cape,@Dee 21,dee211@yahoo.com,@dee21,25-34
1107136,Markus ,Mccollum,Markus 194@abcmail.com,male,coloured,29,Western Cape,@Markus 19,markus194@abcmail.com,@markus19,25-34
1107242,Randy ,Mastrangelo,Randy 391@yahoo.com,male,indian_asian,25,Gauteng,@Randy 39,randy391@yahoo.com,@randy39,25-34
1107332,Romeo ,Borelli,Romeo 375@mailxyz.com,male,black,23,Gauteng,@Romeo 37,romeo375@mailxyz.com,@romeo37,18-24
1107333,Filiberto ,Pilot,Filiberto 45@mailxyz.com,male,black,41,Limpopo,@Filiberto 4,filiberto45@mailxyz.com,@filiberto4,35-44
1107416,Robby ,Restivo,Robby 165@mailxyz.com,male,indian_asian,32,Eastern Cape,@Robby 16,robby165@mailxyz.com,@robby16,25-34
1107422,Hugh,Beville,Hugh12@gmail.com,male,black,30,Western Cape,@Hugh1,hugh12@gmail.com,@hugh1,25-34
1107423,Carter ,Styer,Carter 34@abcmail.com,male,white,45,Mpumalanga,@Carter 3,carter34@abcmail.com,@carter3,45-54
1107440,Cody ,Vital,Cody 122@gmail.com,male,indian_asian,34,Gauteng,@Cody 12,cody122@gmail.com,@cody12,25-34
1107441,Irmgard ,Bilyeu,Irmgard 424@abcmail.com,female,black,16,Gauteng,@Irmgard 42,irmgard424@abcmail.com,@irmgard42,<18
1107471,Valentine ,Deblois,Valentine 474@abcmail.com,male,coloured,27,Western Cape,@Valentine 47,valentine474@abcmail.com,@valentine47,25-34
1107565,Stephen ,Mccown,Stephen 151@yahoo.com,male,indian_asian,28,Mpumalanga,@Stephen 15,stephen151@yahoo.com,@stephen15,25-34
1107686,Hyman ,Jacox,Hyman 81@yahoo.com,male,white,30,Free State,@Hyman 8,hyman81@yahoo.com,@hyman8,25-34
1107713,Chas ,Pilot,Chas 352@gmail.com,male,black,44,Gauteng,@Chas 35,chas352@gmail.com,@chas35,35-44
1107714,Cody ,Creager,Cody 122@gmail.com,male,black,27,North West,@Cody 12,cody122@gmail.com,@cody12,25-34
1107846,Markus ,Mcclaine,Markus 194@abcmail.com,male,coloured,39,Western Cape,@Markus 19,markus194@abcmail.com,@markus19,35-44
1107857,Stacy ,Hier,Stacy 275@mailxyz.com,male,white,18,Gauteng,@Stacy 27,stacy275@mailxyz.com,@stacy27,18-24
1107920,Cody ,Condie,Cody 121@yahoo.com,male,white,38,Gauteng,@Cody 12,cody121@yahoo.com,@cody12,35-44
1107941,Brendan ,Mina,Brendan 452@gmail.com,male,white,21,Gauteng,@Brendan 45,brendan452@gmail.com,@brendan45,18-24
1107963,Stephen ,Marek,Stephen 153@mail.com,male,coloured,22,Mpumalanga,@Stephen 15,stephen153@mail.com,@stephen15,18-24
1107967,Wilburn ,Mina,Wilburn 305@mailxyz.com,male,black,27,Gauteng,@Wilburn 30,wilburn305@mailxyz.com,@wilburn30,25-34
1108000,Garry ,Roquemore,Garry 283@mail.com,male,black,46,Kwazulu Natal,@Garry 28,garry283@mail.com,@garry28,45-54
1108051,Cory ,Shkreli,Cory 104@abcmail.com,male,white,18,Northern Cape,@Cory 10,cory104@abcmail.com,@cory10,18-24
1108083,Wilton ,Woolard,Wilton 413@mail.com,male,coloured,35,Western Cape,@Wilton 41,wilton413@mail.com,@wilton41,35-44
1108125,Len ,Biggers,Len 443@mail.com,male,black,27,Gauteng,@Len 44,len443@mail.com,@len44,25-34
1108140,Hugh,Borelli,Hugh13@mail.com,male,black,22,Kwazulu Natal,@Hugh1,hugh13@mail.com,@hugh1,18-24
1108163,Hyman ,Wigfall,Hyman 83@mail.com,male,white,17,Gauteng,@Hyman 8,hyman83@mail.com,@hyman8,<18
1108229,Katharina ,Condie,Katharina 502@gmail.com,female,coloured,40,Western Cape,@Katharina 50,katharina502@gmail.com,@katharina50,35-44
1108345,Carter ,Restivo,Carter 33@mail.com,male,indian_asian,31,Limpopo,@Carter 3,carter33@mail.com,@carter3,25-34
1108389,Stefan ,Crotty,Stefan 465@mailxyz.com,male,coloured,24,Western Cape,@Stefan 46,stefan465@mailxyz.com,@stefan46,18-24
1108404,Kip ,Mcculloch,Kip 144@abcmail.com,male,white,30,Gauteng,@Kip 14,kip144@abcmail.com,@kip14,25-34
1108443,Hyman ,Pascarella,Hyman 81@yahoo.com,male,black,29,Gauteng,@Hyman 8,hyman81@yahoo.com,@hyman8,25-34
1108535,Jared ,Sytsma,Jared 503@mail.com,male,,34,North West,@Jared 50,jared503@mail.com,@jared50,25-34
1108629,Wilburn ,Martello,Wilburn 303@mail.com,male,indian_asian,28,Gauteng,@Wilburn 30,wilburn303@mail.com,@wilburn30,25-34
1108688,Loyd ,Pool,Loyd 494@abcmail.com,male,black,21,North West,@Loyd 49,loyd494@abcmail.com,@loyd49,18-24
1108737,Dion ,Vital,Dion 331@yahoo.com,male,black,21,Gauteng,@Dion 33,dion331@yahoo.com,@dion33,18-24
1108754,Lucas ,Creager,Lucas 231@yahoo.com,male,black,20,Free State,@Lucas 23,lucas231@yahoo.com,@lucas23,18-24
1108779,Cory ,Woolard,Cory 103@mail.com,male,black,28,Limpopo,@Cory 10,cory103@mail.com,@cory10,25-34
1108792,Abel ,Styer,Abel 182@gmail.com,male,black,34,Free State,@Abel 18,abel182@gmail.com,@abel18,25-34
1108872,Jared ,Mcculloch,Jared 503@mail.com,male,white,26,Limpopo,@Jared 50,jared503@mail.com,@jared50,25-34
1108878,Abel ,Leicht,Abel 183@mail.com,male,black,44,Gauteng,@Abel 18,abel183@mail.com,@abel18,35-44
1108901,Stacy ,Biggers,Stacy 271@yahoo.com,male,white,50,Gauteng,@Stacy 27,stacy271@yahoo.com,@stacy27,45-54
1108944,Dee ,Curran,Dee 211@yahoo.com,male,coloured,9,Western Cape,@Dee 21,dee211@yahoo.com,@dee21,<18
1109004,Raymundo ,Martello,Raymundo 435@mailxyz.com,male,coloured,43,Eastern Cape,@Raymundo 43,raymundo435@mailxyz.com,@raymundo43,35-44
1109055,Markus ,Vital,Markus 195@mailxyz.com,male,black,39,Mpumalanga,@Markus 19,markus195@mailxyz.com,@markus19,35-44
1109109,Hollis ,Paradis,Hollis 385@mailxyz.com,male,black,45,Gauteng,@Hollis 38,hollis385@mailxyz.com,@hollis38,45-54
1109161,Raymundo ,Mccown,Raymundo 433@mail.com,male,indian_asian,34,Kwazulu Natal,@Raymundo 43,raymundo433@mail.com,@raymundo43,25-34
1109191,Earl ,Shkreli,Earl 425@mailxyz.com,male,coloured,54,Eastern Cape,@Earl 42,earl425@mailxyz.com,@earl42,45-54
1109200,Samuel ,Jacox,Samuel 265@mailxyz.com,male,coloured,36,Western Cape,@Samuel 26,samuel265@mailxyz.com,@samuel26,35-44
1109229,Kip ,Hoadley,Kip 144@abcmail.com,male,coloured,25,Western Cape,@Kip 14,kip144@abcmail.com,@kip14,25-34
1109231,Samuel ,Vital,Samuel 263@mail.com,male,indian_asian,32,Gauteng,@Samuel 26,samuel263@mail.com,@samuel26,25-34
1109252,Bernardo ,Nicholls,Bernardo 325@mailxyz.com,male,white,30,Gauteng,@Bernardo 32,bernardo325@mailxyz.com,@bernardo32,25-34
1109264,Bernardo ,Lavoie,Bernardo 323@mail.com,male,black,42,Gauteng,@Bernardo 32,bernardo323@mail.com,@bernardo32,35-44
1109274,Yong ,Luthy,Yong 483@mail.com,male,,39,Gauteng,@Yong 48,yong483@mail.com,@yong48,35-44
1109289,Claud ,Arrieta,Claud 342@gmail.com,male,coloured,39,Gauteng,@Claud 34,claud342@gmail.com,@claud34,35-44
1109336,Filiberto ,Roquemore,Filiberto 41@yahoo.com,male,,33,Gauteng,@Filiberto 4,filiberto41@yahoo.com,@filiberto4,25-34
1109383,Markus ,Gettys,Markus 195@mailxyz.com,male,black,39,Free State,@Markus 19,markus195@mailxyz.com,@markus19,35-44
1109481,Stefan ,Condie,Stefan 465@mailxyz.com,male,white,51,Gauteng,@Stefan 46,stefan465@mailxyz.com,@stefan46,45-54
1109496,Hugh,Hier,Hugh11@yahoo.com,male,,35,Western Cape,@Hugh1,hugh11@yahoo.com,@hugh1,35-44
1109510,Stefan ,Gettys,Stefan 465@mailxyz.com,male,black,25,North West,@Stefan 46,stefan465@mailxyz.com,@stefan46,25-34
1109583,Cory ,Tancredi,Cory 104@abcmail.com,male,coloured,45,Gauteng,@Cory 10,cory104@abcmail.com,@cory10,45-54
1122561,Art ,Tancredi,Art 402@gmail.com,male,white,19,Kwazulu Natal,@Art 40,art402@gmail.com,@art40,18-24
1132955,Randy ,Paradis,Randy 392@gmail.com,male,white,23,Western Cape,@Randy 39,randy392@gmail.com,@randy39,18-24
1133250,Wilburn ,Bilyeu,Wilburn 304@abcmail.com,male,indian_asian,36,Gauteng,@Wilburn 30,wilburn304@abcmail.com,@wilburn30,35-44
1280861,,,Williemae 254@abcmail.com, , ,0, ,,williemae254@abcmail.com,,
1281997,Carlota ,Tancredi,Carlota 273@mail.com,female,coloured,14,Free State,@Carlota 27,carlota273@mail.com,@carlota27,<18
1283498,,,Briana 62@gmail.com, , ,0, ,,briana62@gmail.com,,
1285704,,,Rebekah 464@abcmail.com, , ,0, ,,rebekah464@abcmail.com,,
1285929,,,Lesli 65@mailxyz.com, , ,0, ,,lesli65@mailxyz.com,,
1285950,Jared ,Crotty,Jared 505@mailxyz.com,male,coloured,30,Mpumalanga,@Jared 50,jared505@mailxyz.com,@jared50,25-34
1287933,Kip ,Arrieta,Kip 142@gmail.com,male,white,26,Northern Cape,@Kip 14,kip142@gmail.com,@kip14,25-34
1292142,,,Epifania 43@mail.com, , ,0, ,,epifania43@mail.com,,
1293485,Lane ,Wigfall,Lane 113@mail.com,male,black,21,Gauteng,@Lane 11,lane113@mail.com,@lane11,18-24
1295130,,,Dia 343@mail.com, , ,0, ,,dia343@mail.com,,
1297394,,,Nubia 375@mailxyz.com, , ,0, ,,nubia375@mailxyz.com,,
1298176,,,Lesli 405@mailxyz.com, , ,0, ,,lesli405@mailxyz.com,,
1299853,Rebecka ,Shkreli,Rebecka 313@mail.com,female,black,22,North West,@Rebecka 31,rebecka313@mail.com,@rebecka31,18-24
1303457,,,Mellie 394@abcmail.com, , ,0, ,,mellie394@abcmail.com,,
1304008,,,Bess 61@yahoo.com, , ,0, ,,bess61@yahoo.com,,
1307720,,,Lillian 95@mailxyz.com, , ,0, ,,lillian95@mailxyz.com,,
1308689,,,Tiffani 383@mail.com, , ,0, ,,tiffani383@mail.com,,
1310414,,,Nubia 483@mail.com, , ,0, ,,nubia483@mail.com,,
1310589,Michel ,Langenfeld,Michel 203@mail.com,male,black,33,Mpumalanga,@Michel 20,michel203@mail.com,@michel20,25-34
1312534,,,Trudie 44@abcmail.com, , ,0, ,,trudie44@abcmail.com,,
1314312,,,Nakita 462@gmail.com, , ,0, ,,nakita462@gmail.com,,
1315326,,,Yolonda 365@mailxyz.com, , ,0, ,,yolonda365@mailxyz.com,,
1316622,,,Gretta 155@mailxyz.com, , ,0, ,,gretta155@mailxyz.com,,
1318133,Romeo ,Restivo,Romeo 372@gmail.com,male,other,17,Kwazulu Natal,@Romeo 37,romeo372@gmail.com,@romeo37,<18
1319265,,,Seema 105@mailxyz.com, , ,0, ,,seema105@mailxyz.com,,
1320407,,,Iva 15@mailxyz.com, , ,0, ,,iva15@mailxyz.com,,
1320736,Kyle ,Shkreli,Kyle 61@yahoo.com,male,white,10,Gauteng,@Kyle 6,kyle61@yahoo.com,@kyle6,<18
1325184,Roxana ,Nicholls,Roxana 293@mail.com,female,white,35,Limpopo,@Roxana 29,roxana293@mail.com,@roxana29,35-44
1330815,,,Williemae 205@mailxyz.com, , ,0, ,,williemae205@mailxyz.com,,
1331854,,,Epifania 225@mailxyz.com, , ,0, ,,epifania225@mailxyz.com,,
1335653,,,Lillie 433@mail.com, , ,0, ,,lillie433@mail.com,,
1337736,,,Luanna 223@mail.com, , ,0, ,,luanna223@mail.com,,
1338868,,,Luanna 181@yahoo.com, , ,0, ,,luanna181@yahoo.com,,
1339762,Dee ,Bilyeu,Dee 211@yahoo.com,male,black,13,Gauteng,@Dee 21,dee211@yahoo.com,@dee21,<18
1340226,Loyd ,Martello,Loyd 494@abcmail.com,male,black,20,Gauteng,@Loyd 49,loyd494@abcmail.com,@loyd49,18-24
1344220,Brendan ,Martello,Brendan 455@mailxyz.com,male,white,21,Gauteng,@Brendan 45,brendan455@mailxyz.com,@brendan45,18-24
1346053,,,Carlota 321@yahoo.com, , ,0, ,,carlota321@yahoo.com,,
1347572,Wilton ,Lavoie,Wilton 415@mailxyz.com,male,white,21,Gauteng,@Wilton 41,wilton415@mailxyz.com,@wilton41,18-24
1348140,,,Zetta 415@mailxyz.com, , ,0, ,,zetta415@mailxyz.com,,
1357282,,,Lillie 422@gmail.com, , ,0, ,,lillie422@gmail.com,,
1365228,,,Luann 141@yahoo.com, , ,0, ,,luann141@yahoo.com,,
1365633,,,Luanna 333@mail.com, , ,0, ,,luanna333@mail.com,,
1366224,,,Krysta 14@abcmail.com, , ,0, ,,krysta14@abcmail.com,,
1367082,Haywood ,Crotty,Haywood 93@mail.com,male,black,23,Limpopo,@Haywood 9,haywood93@mail.com,@haywood9,18-24
1368947,,,Shandra 13@mail.com, , ,0, ,,shandra13@mail.com,,
1369368,,,Felipa 453@mail.com, , ,0, ,,felipa453@mail.com,,
1369498,,,Katharina 421@yahoo.com, , ,0, ,,katharina421@yahoo.com,,
1372244,,,Alecia 75@mailxyz.com, , ,0, ,,alecia75@mailxyz.com,,
1372513,,,Seema 273@mail.com, , ,0, ,,seema273@mail.com,,
1375589,,,Luanna 422@gmail.com, , ,0, ,,luanna422@gmail.com,,
1377076,,,Luanna 363@mail.com, , ,0, ,,luanna363@mail.com,,
1381172,,,Roxana 371@yahoo.com, , ,0, ,,roxana371@yahoo.com,,
1384390,,,Krysta 205@mailxyz.com, , ,0, ,,krysta205@mailxyz.com,,
